ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8173189	2.67e-05	6.30e-06	4.661382	2.806406	0.5267663	SPIN2B///SPIN2A	spindlin family member 2B///spindlin family member 2A
8063337	2.68e-05	6.31e-06	4.660986	2.8047668	0.6464313	ZFAS1	ZNFX1 antisense RNA 1
8116494	2.68e-05	6.31e-06	4.660873	2.8042993	0.7392121	ZFP62	ZFP62 zinc finger protein
8049635	2.69e-05	6.34e-06	4.659992	2.800647	0.4832589	TRAF3IP1	TRAF3 interacting protein 1
8044919	2.69e-05	6.34e-06	-4.65994	2.8004323	-1.0828094	RALB	RALB Ras like proto-oncogene B
8111210	2.69e-05	6.35e-06	-4.659363	2.7980419	-0.8734202		
8064637	2.71e-05	6.39e-06	4.658087	2.7927559	0.9485245	C20orf194	chromosome 20 open reading frame 194
7894990	2.71e-05	6.39e-06	4.657959	2.7922245	0.5319945		
8120579	2.72e-05	6.42e-06	4.657069	2.7885379	0.5874095	SDHAF4	succinate dehydrogenase complex assembly factor 4
8054513	2.73e-05	6.44e-06	4.6561	2.7845292	0.4531362	LINC01123///LINC01106	long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106
8038261	2.73e-05	6.45e-06	4.65593	2.7838245	0.334954	GYS1	glycogen synthase 1
7894163	2.74e-05	6.46e-06	-4.655496	2.7820253	-0.6542301		
7937698	2.74e-05	6.46e-06	-4.655395	2.7816093	-0.3574447	LOC399851	uncharacterized LOC399851
7922410	2.74e-05	6.47e-06	4.655214	2.7808592	0.6914528	SNORD44	small nucleolar RNA, C/D box 44
8129522	2.74e-05	6.47e-06	-4.655141	2.7805589	-0.3066802	MED23	mediator complex subunit 23
8063522	2.74e-05	6.48e-06	-4.654909	2.7795978	-0.7903748		
8006768	2.74e-05	6.48e-06	4.654659	2.7785616	0.3319174	SOCS7	suppressor of cytokine signaling 7
7898673	2.75e-05	6.49e-06	-4.654472	2.7777874	-0.5544326		
7986637	2.75e-05	6.49e-06	-4.654465	2.7777572	-1.5410096		
8080773	2.75e-05	6.50e-06	4.653992	2.775801	0.4337991	RPP14	ribonuclease P/MRP subunit p14
7999196	2.75e-05	6.51e-06	-4.653705	2.7746138	-0.2756462	ZNF500	zinc finger protein 500
7968242	2.76e-05	6.52e-06	4.653369	2.7732212	0.4859595	GTF3A	general transcription factor IIIA
8124798	2.76e-05	6.54e-06	-4.652799	2.7708641	-0.7361208	LOC107987457///PPP1R18	phostensin-like///protein phosphatase 1 regulatory subunit 18
7994341	2.77e-05	6.54e-06	-4.652571	2.7699205	-0.4855638		
8064557	2.78e-05	6.57e-06	-4.651622	2.7659953	-0.5937709	PCED1A	PC-esterase domain containing 1A
8106727	2.78e-05	6.58e-06	4.6512	2.7642473	0.8296745	ATP6AP1L	ATPase H+ transporting accessory protein 1 like
7978351	2.78e-05	6.58e-06	4.651176	2.7641484	1.5794852	CTSG	cathepsin G
8150928	2.79e-05	6.61e-06	4.65026	2.7603599	0.5949867	NSMAF	neutral sphingomyelinase activation associated factor
7892879	2.79e-05	6.61e-06	4.650205	2.7601319	1.1499019		
7961175	2.79e-05	6.61e-06	-4.650078	2.7596082	-0.8832211	KLRC3	killer cell lectin like receptor C3
8110606	2.80e-05	6.62e-06	-4.649775	2.7583538	-0.9379588	BTNL8///BTNL3	butyrophilin like 8///butyrophilin like 3
8066521	2.80e-05	6.63e-06	-4.649639	2.7577896	-0.2921753	TP53TG5	TP53 target 5
7893329	2.81e-05	6.65e-06	-4.648751	2.7541191	-0.6505645		
8036302	2.81e-05	6.66e-06	4.648459	2.7529128	0.9709506	LINC00665	long intergenic non-protein coding RNA 665
8103520	2.81e-05	6.66e-06	-4.648344	2.7524355	-0.4859063	TRIM61	tripartite motif containing 61
7932867	2.82e-05	6.68e-06	-4.647883	2.7505294	-0.8165799	ZNF438///ZNF438	zinc finger protein 438///zinc finger protein 438
7985444	2.83e-05	6.70e-06	4.64711	2.7473342	0.8615997	UBE2Q2P2///LOC727751///GOLGA2P7///GOLGA2P10	ubiquitin conjugating enzyme E2 Q2 pseudogene 2///golgin A2 pseudogene///golgin A2 pseudogene 7///golgin A2 pseudogene 10
8047784	2.83e-05	6.71e-06	-4.646745	2.7458255	-1.0603341	ZDBF2	zinc finger DBF-type containing 2
8118794	2.83e-05	6.71e-06	4.646722	2.745728	0.3874819	HMGA1	high mobility group AT-hook 1
8108182	2.83e-05	6.72e-06	4.646379	2.7443132	0.4100411	CATSPER3	cation channel sperm associated 3
8031568	2.83e-05	6.72e-06	-4.646333	2.7441218	-0.3418376		
8141795	2.84e-05	6.74e-06	-4.645688	2.7414545	-0.7891304	POLR2J3///POLR2J2///POLR2J4///POLR2J	RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene///RNA polymerase II subunit J
8118611	2.86e-05	6.77e-06	-4.644524	2.7366429	-0.6626628		
8099668	2.87e-05	6.82e-06	4.643035	2.7304937	0.4253726		
8087925	2.88e-05	6.82e-06	-4.642782	2.7294482	-0.3169284	TNNC1	troponin C1, slow skeletal and cardiac type
7928723	2.89e-05	6.85e-06	4.64207	2.7265045	1.0690296	SH2D4B	SH2 domain containing 4B
7973116	2.90e-05	6.87e-06	4.641102	2.7225092	0.4887845	METTL17	methyltransferase like 17
7929424	2.90e-05	6.88e-06	-4.640971	2.7219658	-0.8498047	TBC1D12	TBC1 domain family member 12
8011747	2.91e-05	6.91e-06	4.639974	2.7178475	0.357303	SLC25A11	solute carrier family 25 member 11
8036737	2.92e-05	6.92e-06	4.639508	2.7159243	0.6694094	RPS16	ribosomal protein S16
8055265	2.92e-05	6.94e-06	-4.638838	2.7131586	-0.4675926		
7892958	2.94e-05	6.97e-06	4.637846	2.7090618	0.7771711		
7899943	2.95e-05	7.00e-06	4.636848	2.7049452	0.67725	ZMYM1	zinc finger MYM-type containing 1
8171359	2.95e-05	7.02e-06	4.636321	2.7027677	1.21152	GPM6B	glycoprotein M6B
7906386	2.96e-05	7.04e-06	-4.635576	2.6996967	-1.6237653	PYHIN1	pyrin and HIN domain family member 1
8025964	2.97e-05	7.05e-06	4.635348	2.6987543	0.8994171	ZNF439	zinc finger protein 439
8027778	2.97e-05	7.06e-06	-4.634927	2.697018	-0.6473994	FXYD5	FXYD domain containing ion transport regulator 5
8065596	2.97e-05	7.06e-06	4.634873	2.6967961	0.4727831	PDRG1	p53 and DNA damage regulated 1
8028908	2.98e-05	7.08e-06	-4.634182	2.6939442	-0.3225657	ITPKC	inositol-trisphosphate 3-kinase C
7937335	2.99e-05	7.10e-06	-4.633624	2.6916419	-1.5379965	IFITM1	interferon induced transmembrane protein 1
8009533	3.00e-05	7.12e-06	-4.632808	2.6882772	-0.5258372	COG1	component of oligomeric golgi complex 1
8045381	3.00e-05	7.12e-06	-4.632804	2.6882621	-0.47517	CCNT2	cyclin T2
8014298	3.00e-05	7.13e-06	-4.63264	2.6875831	-0.367612	HEATR9	HEAT repeat containing 9
7957629	3.00e-05	7.13e-06	4.632585	2.6873575	0.3291365		
8108720	3.01e-05	7.16e-06	4.631588	2.6832462	0.7085339	PCDHB9	protocadherin beta 9
8060432	3.01e-05	7.16e-06	-4.631508	2.682917	-0.4279086	TGM3	transglutaminase 3
8171105	3.02e-05	7.19e-06	4.630701	2.6795902	1.4238393	CRLF2///CRLF2	cytokine receptor-like factor 2///cytokine receptor-like factor 2
8007420	3.02e-05	7.19e-06	-4.630604	2.6791868	-0.6442641	AOC3	amine oxidase, copper containing 3
7981893	3.04e-05	7.23e-06	-4.629295	2.6737919	-0.4734423		
8050363	3.05e-05	7.25e-06	-4.62855	2.6707196	-0.532443		
7920799	3.06e-05	7.27e-06	-4.627998	2.6684478	-0.4916661	YY1AP1	YY1 associated protein 1
8021120	3.06e-05	7.28e-06	4.627869	2.6679145	0.4996937	RNF165	ring finger protein 165
8038117	3.07e-05	7.30e-06	-4.62695	2.6641301	-0.3895621	DBP	D-box binding PAR bZIP transcription factor
7992934	3.07e-05	7.31e-06	-4.62692	2.6640054	-0.383761	DNASE1	deoxyribonuclease 1
7995525	3.08e-05	7.33e-06	-4.626141	2.6607971	-0.3118258	NKD1	naked cuticle homolog 1
8126446	3.10e-05	7.38e-06	-4.624698	2.6548513	-0.4722247	C6orf226	chromosome 6 open reading frame 226
8115234	3.10e-05	7.39e-06	-4.624305	2.6532344	-1.0373946	ANXA6	annexin A6
7959834	3.10e-05	7.39e-06	-4.624231	2.6529286	-1.7123229	GLT1D1	glycosyltransferase 1 domain containing 1
8167441	3.12e-05	7.43e-06	-4.623049	2.6480622	-0.324538		
7935776	3.12e-05	7.43e-06	4.622966	2.6477189	0.5385188		
8035201	3.12e-05	7.45e-06	-4.622505	2.6458186	-0.3807559	CPAMD8	C3 and PZP like, alpha-2-macroglobulin domain containing 8
7908861	3.14e-05	7.49e-06	-4.620976	2.639527	-1.0664295	OCR1	ovarian cancer-related protein 1
8022996	3.15e-05	7.51e-06	-4.620405	2.637174	-0.3482421	EPG5	ectopic P-granules autophagy protein 5 homolog
8005473	3.15e-05	7.52e-06	4.620218	2.6364059	0.5005495		
7892852	3.15e-05	7.52e-06	-4.620167	2.6361971	-0.6546309		
8156919	3.16e-05	7.54e-06	4.619428	2.6331536	0.4887362	MURC	muscle related coiled-coil protein
7899774	3.18e-05	7.58e-06	4.618183	2.6280332	0.5457227	HDAC1	histone deacetylase 1
7957510	3.18e-05	7.58e-06	-4.618183	2.6280305	-0.5209499	C12orf74	chromosome 12 open reading frame 74
8056222	3.19e-05	7.61e-06	-4.617291	2.6243616	-1.5261077	DPP4	dipeptidyl peptidase 4
7892614	3.20e-05	7.65e-06	4.616278	2.6201956	0.5282624		
8001014	3.21e-05	7.65e-06	-4.616083	2.6193943	-0.2939081	PRSS36	protease, serine 36
7893169	3.21e-05	7.66e-06	-4.615991	2.6190168	-0.6500189		
7893040	3.21e-05	7.66e-06	4.615936	2.61879	0.692048		
8039092	3.22e-05	7.68e-06	-4.615111	2.6153967	-0.2049511		
7925585	3.22e-05	7.69e-06	-4.614962	2.6147847	-0.3690573	LOC101928068	uncharacterized LOC101928068
8113616	3.22e-05	7.69e-06	-4.614942	2.6147014	-0.3837043	FEM1C	fem-1 homolog C
8049128	3.22e-05	7.69e-06	-4.614879	2.6144412	-0.347124	ALPPL2	alkaline phosphatase, placental like 2
8159476	3.23e-05	7.71e-06	4.614257	2.6118843	0.4211461	TRAF2	TNF receptor associated factor 2
7992973	3.24e-05	7.73e-06	4.613609	2.6092229	0.6799057	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
7961275	3.24e-05	7.73e-06	4.6136	2.6091837	0.6536732	TAS2R13	taste 2 receptor member 13
7985259	3.24e-05	7.74e-06	-4.613513	2.6088266	-0.5210783	ZFAND6	zinc finger AN1-type containing 6
7985488	3.25e-05	7.77e-06	-4.612523	2.6047569	-0.7437827	FAM103A1	family with sequence similarity 103 member A1
7979516	3.26e-05	7.79e-06	4.611806	2.6018092	0.8057794	TRMT5	tRNA methyltransferase 5
7965123	3.26e-05	7.80e-06	-4.611557	2.6007863	-0.5732668	PPP1R12A	protein phosphatase 1 regulatory subunit 12A
8056102	3.27e-05	7.82e-06	-4.611034	2.5986388	-2.0986077	LY75-CD302///CD302	LY75-CD302 readthrough///CD302 molecule
8047403	3.28e-05	7.85e-06	-4.610246	2.5954012	-0.5437627	CASP10	caspase 10
8114550	3.28e-05	7.85e-06	-4.610075	2.5946988	-0.2872294	NRG2	neuregulin 2
7922686	3.28e-05	7.86e-06	-4.609981	2.5943124	-0.3102787	ZNF648	zinc finger protein 648
8147883	3.29e-05	7.86e-06	4.609757	2.5933904	0.4399667	ENY2	ENY2, transcription and export complex 2 subunit
8000638	3.29e-05	7.87e-06	4.609574	2.5926376	0.4352703	SMG1P3///SMG1P1///SMG1P5///SMG1	SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///SMG1, nonsense mediated mRNA decay associated PI3K related kinase
7960544	3.29e-05	7.88e-06	-4.609376	2.5918252	-0.8022559	VAMP1	vesicle associated membrane protein 1
7893034	3.30e-05	7.89e-06	-4.609061	2.5905331	-1.017204		
7897154	3.31e-05	7.92e-06	-4.607924	2.5858596	-0.2814256	ARHGEF16	Rho guanine nucleotide exchange factor 16
7949931	3.31e-05	7.93e-06	-4.607802	2.5853592	-0.4374295	KMT5B	lysine methyltransferase 5B
8155062	3.32e-05	7.94e-06	-4.607512	2.58417	-0.3347798	TESK1	testis-specific kinase 1
8145634	3.32e-05	7.96e-06	-4.606993	2.5820368	-0.2325473		
7896596	3.32e-05	7.96e-06	4.606966	2.5819277	0.6699655		
8054135	3.32e-05	7.96e-06	-4.606842	2.5814194	-1.2357966	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
7895557	3.33e-05	7.98e-06	4.606258	2.5790192	0.6315417		
8033554	3.34e-05	8.00e-06	4.605787	2.5770875	0.4345706	CD320	CD320 molecule
8093807	3.34e-05	8.00e-06	-4.605693	2.5767011	-0.3179011	DOK7	docking protein 7
8042168	3.34e-05	8.01e-06	4.605501	2.5759112	0.5871638	KIAA1841	KIAA1841
8166805	3.34e-05	8.01e-06	-4.605294	2.575061	-0.4950953	ATP6AP2	ATPase H+ transporting accessory protein 2
7987110	3.35e-05	8.02e-06	4.605068	2.5741361	0.8298223		
8050908	3.35e-05	8.04e-06	4.604639	2.5723732	0.4611816	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit
7965723	3.37e-05	8.08e-06	-4.603476	2.5675983	-0.6187257	UHRF1BP1L	UHRF1 binding protein 1 like
8000930	3.37e-05	8.08e-06	-4.603401	2.5672933	-0.2817822		
7910790	3.37e-05	8.08e-06	4.603336	2.5670236	0.6580277		
8032751	3.37e-05	8.09e-06	-4.603153	2.5662749	-0.4570941		
8036755	3.37e-05	8.09e-06	-4.603061	2.5658973	-1.616698	CLC	Charcot-Leyden crystal galectin
7981777	3.38e-05	8.10e-06	4.602734	2.5645527	0.2888679	LOC400968	uncharacterized LOC400968
8151952	3.38e-05	8.11e-06	-4.602522	2.5636857	-1.2335095	NIPAL2	NIPA like domain containing 2
8122405	3.38e-05	8.12e-06	4.602232	2.5624931	0.4048089		
8085233	3.41e-05	8.17e-06	4.600658	2.5560377	0.5085101	RPUSD3	RNA pseudouridylate synthase domain containing 3
8085811	3.41e-05	8.19e-06	-4.600218	2.5542321	-0.284023		
8141708	3.41e-05	8.19e-06	-4.600165	2.5540133	-0.324472	CLDN15	claudin 15
8073612	3.41e-05	8.19e-06	-4.600095	2.5537264	-0.6718004	TSPO	translocator protein
7916616	3.42e-05	8.20e-06	-4.599947	2.5531194	-0.3612477	CYP2J2	cytochrome P450 family 2 subfamily J member 2
8039212	3.42e-05	8.22e-06	-4.599272	2.5503508	-1.3495529	LILRB2	leukocyte immunoglobulin like receptor B2
7894843	3.43e-05	8.23e-06	4.598939	2.5489881	0.7971664		
8040473	3.44e-05	8.25e-06	-4.598389	2.5467328	-1.1196985	RHOB	ras homolog family member B
8121782	3.44e-05	8.26e-06	-4.598357	2.5466009	-0.523247		
8164452	3.44e-05	8.26e-06	-4.598297	2.5463535	-0.4155321	ZDHHC12	zinc finger DHHC-type containing 12
7984276	3.44e-05	8.27e-06	4.59806	2.5453807	0.3408409	SLC24A1	solute carrier family 24 member 1
8096718	3.44e-05	8.27e-06	4.59796	2.5449715	0.5545172	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
8164607	3.44e-05	8.27e-06	-4.597864	2.5445792	-0.7016289	FNBP1	formin binding protein 1
8050591	3.45e-05	8.28e-06	4.597572	2.5433812	0.4434679	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
8031196	3.45e-05	8.30e-06	-4.597157	2.5416783	-0.4202947	LAIR2	leukocyte associated immunoglobulin like receptor 2
8139763	3.46e-05	8.33e-06	-4.596321	2.5382521	-0.3554125	NUPR2	nuclear protein 2, transcriptional regulator
7956697	3.46e-05	8.33e-06	-4.596218	2.5378326	-0.2962354	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking
8180335	3.47e-05	8.34e-06	-4.595994	2.5369139	-0.3006814	UBE2D3	ubiquitin conjugating enzyme E2 D3
7918813	3.49e-05	8.40e-06	4.59426	2.5298047	0.4564706	NRAS	neuroblastoma RAS viral oncogene homolog
8002320	3.51e-05	8.43e-06	-4.593352	2.5260878	-0.2231212		
7895471	3.51e-05	8.45e-06	-4.592993	2.5246142	-1.123684		
7894209	3.51e-05	8.45e-06	-4.592785	2.5237652	-0.6231442		
8000738	3.51e-05	8.46e-06	-4.592665	2.523273	-0.600248	KCTD13	potassium channel tetramerization domain containing 13
8178939	3.52e-05	8.48e-06	4.592003	2.5205589	0.618887	WDR46	WD repeat domain 46
7927008	3.52e-05	8.48e-06	-4.591992	2.5205137	-0.5753831	CCNY	cyclin Y
8139203	3.53e-05	8.50e-06	4.591616	2.5189752	0.4576544	MPLKIP	M-phase specific PLK1 interacting protein
7894316	3.55e-05	8.54e-06	4.590316	2.5136502	0.5126725		
8172225	3.55e-05	8.56e-06	-4.589917	2.5120168	-0.8979024	EFHC2	EF-hand domain containing 2
8035551	3.55e-05	8.56e-06	-4.589864	2.5117991	-0.331443	MGC10814	uncharacterized protein MGC10814
7893249	3.56e-05	8.57e-06	4.589709	2.5111672	0.9667417		
7894058	3.57e-05	8.60e-06	4.58876	2.50728	0.401137		
7894574	3.57e-05	8.60e-06	4.588735	2.5071777	0.5614624		
8118979	3.58e-05	8.64e-06	-4.587788	2.5033017	-0.6096433		
8130553	3.59e-05	8.65e-06	-4.587369	2.5015864	-0.5168627	LOC401281	uncharacterized LOC401281
8105340	3.59e-05	8.65e-06	-4.587287	2.5012494	-1.192845	GZMA	granzyme A
8096251	3.60e-05	8.67e-06	4.586832	2.4993876	0.6969418	NUDT9	nudix hydrolase 9
8053713	3.60e-05	8.69e-06	-4.586351	2.4974221	-0.993948	IGKC	immunoglobulin kappa constant
8100026	3.60e-05	8.69e-06	-4.586328	2.4973255	-0.918812	ATP8A1	ATPase phospholipid transporting 8A1
7938291	3.61e-05	8.70e-06	-4.586125	2.4964945	-1.49128	SNORA3A	small nucleolar RNA, H/ACA box 3A
7902850	3.61e-05	8.70e-06	-4.586123	2.4964875	-0.4854069	GBP6	guanylate binding protein family member 6
7900001	3.61e-05	8.71e-06	-4.585793	2.4951372	-0.2749564	TFAP2E	transcription factor AP-2 epsilon
8079733	3.62e-05	8.72e-06	-4.585397	2.4935162	-0.5382905	KLHDC8B	kelch domain containing 8B
7990963	3.63e-05	8.75e-06	4.584608	2.4902907	0.4743113		
7985932	3.63e-05	8.76e-06	-4.584383	2.4893674	-0.3883809		
7971561	3.65e-05	8.80e-06	-4.583431	2.4854727	-0.2898955		
7986687	3.65e-05	8.80e-06	-4.583396	2.4853321	-0.7422058	WHAMMP1///WHAMMP2///WHAMMP3///WHAMM	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 1///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3///WAS protein homolog associated with actin, golgi membranes and microtubules
7952735	3.65e-05	8.80e-06	-4.583315	2.4850003	-0.3655465		
7896542	3.67e-05	8.86e-06	-4.581856	2.4790342	-0.5195428		
8114843	3.67e-05	8.87e-06	-4.58149	2.4775387	-0.5063819		
8081758	3.68e-05	8.88e-06	-4.581283	2.4766901	-1.1269305	GRAMD1C	GRAM domain containing 1C
7894516	3.68e-05	8.88e-06	4.581207	2.4763778	0.7051115		
8062490	3.70e-05	8.94e-06	-4.579667	2.4700856	-1.0150018	SNORA60	small nucleolar RNA, H/ACA box 60
8159900	3.70e-05	8.95e-06	-4.579409	2.4690305	-0.3843648	GLIS3	GLIS family zinc finger 3
7895278	3.70e-05	8.95e-06	4.579381	2.4689134	0.4770813		
7996100	3.72e-05	8.99e-06	-4.578294	2.4644719	-1.2552607	ADGRG3	adhesion G protein-coupled receptor G3
7894603	3.72e-05	9.00e-06	-4.578175	2.4639851	-0.7041162		
7900597	3.72e-05	9.00e-06	-4.578171	2.4639687	-0.252657	C1orf50	chromosome 1 open reading frame 50
7897305	3.74e-05	9.03e-06	-4.577338	2.4605679	-0.3239943	ZBTB48	zinc finger and BTB domain containing 48
8134318	3.74e-05	9.04e-06	4.57715	2.4597989	0.7819852	CASD1	CAS1 domain containing 1
8044491	3.75e-05	9.08e-06	-4.576094	2.4554833	-0.4554238	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5
8137472	3.76e-05	9.09e-06	-4.575875	2.4545879	-0.3319664		
7894184	3.76e-05	9.09e-06	4.575657	2.4536992	0.6462952		
8117663	3.77e-05	9.11e-06	-4.5753	2.4522405	-0.3184777	NKAPL	NFKB activating protein like
7948995	3.78e-05	9.15e-06	4.574332	2.4482884	0.8159253	ATL3	atlastin GTPase 3
7935968	3.78e-05	9.15e-06	-4.574311	2.4482027	-0.6196163	LDB1	LIM domain binding 1
7959986	3.78e-05	9.15e-06	4.574259	2.44799	0.5709666	PUS1	pseudouridylate synthase 1
7933982	3.80e-05	9.19e-06	4.573302	2.4440834	0.5276978	PBLD	phenazine biosynthesis like protein domain containing
7967318	3.81e-05	9.21e-06	-4.572554	2.4410274	-1.4046341	HCAR2	hydroxycarboxylic acid receptor 2
7996685	3.81e-05	9.23e-06	4.572189	2.4395366	0.2331012	EDC4	enhancer of mRNA decapping 4
8148317	3.81e-05	9.23e-06	4.572181	2.4395064	1.0773378	MYC	v-myc avian myelocytomatosis viral oncogene homolog
8138939	3.82e-05	9.26e-06	-4.571435	2.4364617	-0.3339257		
8070215	3.83e-05	9.27e-06	4.571154	2.4353127	0.508024	SETD4	SET domain containing 4
8149725	3.83e-05	9.27e-06	-4.571097	2.4350783	-0.3761652	PEBP4	phosphatidylethanolamine binding protein 4
8156452	3.84e-05	9.29e-06	-4.570556	2.4328735	-0.3650478	FAM120A	family with sequence similarity 120A
8125775	3.85e-05	9.32e-06	4.569902	2.4302047	0.8237654	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2
8007790	3.85e-05	9.34e-06	-4.569465	2.4284185	-0.3605832	MAP3K14-AS1	MAP3K14 antisense RNA 1
8174288	3.87e-05	9.37e-06	-4.568663	2.425146	-0.4282207	SLC25A53	solute carrier family 25 member 53
8085293	3.87e-05	9.37e-06	-4.56858	2.4248081	-0.5172271	GHRL	ghrelin/obestatin prepropeptide
8150868	3.87e-05	9.37e-06	-4.568518	2.4245548	-0.2463783		
8144726	3.87e-05	9.39e-06	4.56816	2.423097	1.2491872	TUSC3	tumor suppressor candidate 3
8120441	3.88e-05	9.42e-06	-4.56742	2.4200776	-0.3289835	PHF3	PHD finger protein 3
8012854	3.88e-05	9.42e-06	-4.567366	2.4198564	-0.4619579		
8154793	3.90e-05	9.45e-06	4.56655	2.4165303	0.3768007	NFX1	nuclear transcription factor, X-box binding 1
8174313	3.90e-05	9.46e-06	-4.566466	2.4161856	-1.0147075	MORC4///MORC4	MORC family CW-type zinc finger 4///MORC family CW-type zinc finger 4
8019088	3.90e-05	9.46e-06	-4.566278	2.4154177	-0.5695432	LOC100131170	uncharacterized LOC100131170
8006958	3.90e-05	9.46e-06	-4.56627	2.415388	-0.3632113	ZPBP2	zona pellucida binding protein 2
8026915	3.91e-05	9.49e-06	-4.565566	2.4125171	-0.6046276	ARRDC2	arrestin domain containing 2
7892562	3.92e-05	9.50e-06	4.565337	2.411581	0.7420719		
7962367	3.92e-05	9.51e-06	4.5652	2.4110252	0.5105092	ZCRB1	zinc finger CCHC-type and RNA binding motif containing 1
7920664	3.92e-05	9.53e-06	-4.564713	2.4090381	-0.6331836	THBS3	thrombospondin 3
7894077	3.93e-05	9.53e-06	-4.564679	2.4089002	-0.6634825		
8009255	3.94e-05	9.56e-06	4.563906	2.4057465	0.4588439	CEP95	centrosomal protein 95
8150266	3.95e-05	9.59e-06	4.563054	2.4022736	0.3615059	LSM1	LSM1 homolog, mRNA degradation associated
7894205	3.96e-05	9.61e-06	4.562579	2.400339	0.6624551		
8036563	3.96e-05	9.61e-06	-4.562569	2.4003001	-0.3402088	CAPN12	calpain 12
8041561	3.96e-05	9.61e-06	4.562554	2.4002381	0.7606764	MORN2	MORN repeat containing 2
7960381	3.97e-05	9.63e-06	-4.562082	2.3983141	-0.6152922	CRACR2A	calcium release activated channel regulator 2A
7981237	3.98e-05	9.67e-06	-4.561222	2.3948106	-0.26422	LOC100129345	uncharacterized LOC100129345
7972365	3.99e-05	9.69e-06	-4.560762	2.3929357	-0.1632548		
8044143	3.99e-05	9.70e-06	-4.560503	2.3918781	-0.4376999	C2orf40	chromosome 2 open reading frame 40
7965150	4.01e-05	9.74e-06	-4.559386	2.3873308	-0.8604227		
8111668	4.02e-05	9.77e-06	-4.558856	2.3851725	-0.3045151		
8084012	4.03e-05	9.80e-06	-4.558037	2.3818351	-0.3318094		
7923440	4.04e-05	9.82e-06	-4.557505	2.3796676	-0.3760785		
